"No.","Time","Source","Destination","Protocol","Length","Info"
"316","2.872520","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=125461 Ack=1926 Win=489 Len=1394 TSval=657500937 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"317","2.872522","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=126855 Ack=1926 Win=489 Len=1394 TSval=657500937 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"318","2.872573","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=128249 Win=49988 Len=0 TSval=3071730786 TSecr=657500937"
"319","2.872656","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=128249 Ack=1926 Win=489 Len=1394 TSval=657500937 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"320","2.872660","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=129643 Ack=1926 Win=489 Len=1394 TSval=657500937 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"321","2.872751","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=131037 Win=49988 Len=0 TSval=3071730787 TSecr=657500937"
"322","2.872799","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=131037 Ack=1926 Win=489 Len=1394 TSval=657500937 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"323","2.872801","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=132431 Ack=1926 Win=489 Len=1394 TSval=657500937 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"324","2.872934","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"325","2.872937","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=135219 Ack=1926 Win=489 Len=1394 TSval=657500937 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"326","2.873093","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=136613 Ack=1926 Win=489 Len=1394 TSval=657500937 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"327","2.873096","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=138007 Ack=1926 Win=489 Len=1394 TSval=657500937 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"328","2.873104","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=136613 Win=49988 Len=0 TSval=3071730787 TSecr=657500937"
"329","2.873164","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=139401 Win=49988 Len=0 TSval=3071730787 TSecr=657500937"
"330","2.873211","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=139401 Ack=1926 Win=489 Len=1394 TSval=657500937 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"331","2.873214","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=140795 Ack=1926 Win=489 Len=1394 TSval=657500937 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"332","2.873274","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=142189 Win=49988 Len=0 TSval=3071730787 TSecr=657500937"
"333","2.873351","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=142189 Ack=1926 Win=489 Len=1394 TSval=657500937 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"334","2.873354","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=143583 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"335","2.873412","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=144977 Win=49988 Len=0 TSval=3071730787 TSecr=657500938"
"336","2.873480","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=144977 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"337","2.873482","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=146371 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"338","2.873535","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=147765 Win=49988 Len=0 TSval=3071730787 TSecr=657500938"
"339","2.873621","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=147765 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"340","2.873623","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=149159 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"341","2.873686","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=150553 Win=49988 Len=0 TSval=3071730787 TSecr=657500938"
"342","2.873760","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"343","2.873763","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=151947 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"344","2.873899","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=153341 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"345","2.873902","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=154735 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"346","2.873911","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=153341 Win=49988 Len=0 TSval=3071730789 TSecr=657500938"
"347","2.873970","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=156129 Win=49988 Len=0 TSval=3071730789 TSecr=657500938"
"348","2.874034","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=156129 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"349","2.874037","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=157523 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"350","2.874099","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=158917 Win=49988 Len=0 TSval=3071730789 TSecr=657500938"
"351","2.874167","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=158917 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"352","2.874170","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=160311 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"353","2.874240","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=161705 Win=49988 Len=0 TSval=3071730789 TSecr=657500938"
"354","2.874304","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=161705 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"355","2.874307","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=163099 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"356","2.874372","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=164493 Win=49988 Len=0 TSval=3071730789 TSecr=657500938"
"357","2.874443","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=164493 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"358","2.874445","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"359","2.874585","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=167281 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"360","2.874588","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=168675 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"361","2.874596","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=167281 Win=49988 Len=0 TSval=3071730789 TSecr=657500938"
"362","2.874658","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=170069 Win=49988 Len=0 TSval=3071730789 TSecr=657500938"
"363","2.874845","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=170069 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"364","2.874848","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=171463 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"365","2.874915","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=172857 Win=49988 Len=0 TSval=3071730790 TSecr=657500938"
"366","2.874973","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=172857 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"367","2.874975","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=174251 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"368","2.875080","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=175645 Win=49988 Len=0 TSval=3071730790 TSecr=657500938"
"369","2.875130","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=175645 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"370","2.875133","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=177039 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"371","2.875182","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=178433 Win=49988 Len=0 TSval=3071730790 TSecr=657500938"
"372","2.875249","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=178433 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"373","2.875251","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=179827 Ack=1926 Win=489 Len=1394 TSval=657500938 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"374","2.875308","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=181221 Win=49988 Len=0 TSval=3071730790 TSecr=657500938"
"375","2.875759","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=181221 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"376","2.875762","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"377","2.875853","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=184009 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"378","2.875856","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=185403 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"379","2.875928","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=186797 Win=49988 Len=0 TSval=3071730791 TSecr=657500939"
"380","2.875982","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=186797 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"381","2.875984","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=188191 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"382","2.876050","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=189585 Win=49988 Len=0 TSval=3071730791 TSecr=657500939"
"383","2.876122","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=189585 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"384","2.876125","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=190979 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"385","2.876190","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=192373 Win=49988 Len=0 TSval=3071730791 TSecr=657500939"
"386","2.876263","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=192373 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"387","2.876267","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=193767 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"388","2.876328","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=195161 Win=49988 Len=0 TSval=3071730791 TSecr=657500939"
"389","2.876401","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=195161 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"390","2.876403","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=196555 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"391","2.876494","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=197949 Win=49988 Len=0 TSval=3071730791 TSecr=657500939"
"392","2.876537","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=197949 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"393","2.876540","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"394","2.876681","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=200737 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"395","2.876684","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=202131 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"396","2.876694","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=200737 Win=49988 Len=0 TSval=3071730791 TSecr=657500939"
"397","2.876757","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=203525 Win=49988 Len=0 TSval=3071730791 TSecr=657500939"
"398","2.876809","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=203525 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"399","2.876812","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=204919 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"400","2.876868","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=206313 Win=49988 Len=0 TSval=3071730791 TSecr=657500939"
"401","2.876950","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=206313 Ack=1926 Win=489 Len=1394 TSval=657500939 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"402","2.876953","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=207707 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"403","2.877039","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=209101 Win=49988 Len=0 TSval=3071730792 TSecr=657500940"
"404","2.877083","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=209101 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"405","2.877085","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=210495 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"406","2.877143","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=211889 Win=49988 Len=0 TSval=3071730792 TSecr=657500940"
"407","2.877262","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=211889 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"408","2.877264","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=213283 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"409","2.877375","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=214677 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"410","2.877379","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"411","2.877391","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=214677 Win=49988 Len=0 TSval=3071730792 TSecr=657500940"
"412","2.877579","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [PSH, ACK] Seq=217465 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"413","2.877582","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=218859 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"414","2.877583","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=220253 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"415","2.877584","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=221647 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"416","2.877637","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=217465 Win=49988 Len=0 TSval=3071730792 TSecr=657500940"
"417","2.877646","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=223041 Win=49988 Len=0 TSval=3071730792 TSecr=657500940"
"418","2.877773","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=223041 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"419","2.877776","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=224435 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"420","2.877844","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=225829 Win=49988 Len=0 TSval=3071730792 TSecr=657500940"
"421","2.877910","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=225829 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"422","2.877913","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=227223 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"423","2.877985","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=228617 Win=49988 Len=0 TSval=3071730792 TSecr=657500940"
"424","2.878097","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=228617 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"425","2.878099","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=230011 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"426","2.878152","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=231405 Win=49988 Len=0 TSval=3071730793 TSecr=657500940"
"427","2.878191","198.189.66.48","10.35.98.216","TLSv1.2","1460","Application Data"
"428","2.878193","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=232799 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"429","2.878324","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=234193 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"430","2.878327","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=235587 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"431","2.878335","10.35.98.216","198.189.66.48","TCP","66","60763  >  443 [ACK] Seq=1926 Ack=234193 Win=49988 Len=0 TSval=3071730793 TSecr=657500940"
"432","2.878494","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=236981 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
"433","2.878497","198.189.66.48","10.35.98.216","TCP","1460","443  >  60763 [ACK] Seq=238375 Ack=1926 Win=489 Len=1394 TSval=657500940 TSecr=3071730770 [TCP segment of a reassembled PDU]"
